make,price,body_type,type,doors,warranty,mileage,gearbox,metallic,seller,seats,engine_size,empty_weight,non_smoker_vehicle,country,power_kwh,age,fuel_type,co2_emissions,fuel_consumption_comb,safety_security_kmeans,comfort_convenience_kmeans,entertainment_kmeans,extras_kmeans,general_inspection_2,full_service_history_2,upholstery_2,previous_owner_2,taxi_or_rental_car_2,emission_class_euro
Mercedes-Benz,27250,Compact,Used,5,0,86000.0,Automatic,0,Dealer,5,1461.0,1345.0,0,AT,85.0,3,Diesel,101.0,153.3842105263158,2,1,2,2,0,1,Other,Other,No,6
Mercedes-Benz,28790,Compact,Used,5,0,24045.0,Manual,1,Dealer,5,1500.0,1425.0,0,FR,85.0,3,Diesel,104.0,50.18000000000001,1,0,1,0,0,0,Other,1 owner,No,6
Mercedes-Benz,28590,Compact,Used,5,1,70840.0,Automatic,0,Dealer,5,1461.0,1345.0,0,NL,85.0,4,Diesel,108.0,153.3842105263158,1,1,0,0,0,0,Leather,Other,No,6
Mercedes-Benz,14990,Compact,Used,5,0,69210.0,Manual,0,Dealer,5,1461.0,1270.0,0,FR,67.0,8,Diesel,98.0,146.68,1,1,0,0,0,0,Other,Other,No,5
Mercedes-Benz,13950,Compact,Used,5,1,133773.0,Manual,0,Dealer,5,1595.0,1260.0,0,NL,90.0,9,Benzine,120.0,182.784,1,1,0,0,2,1,Leather,Other,No,6
Mercedes-Benz,33500,Compact,Used,5,0,64810.0,Automatic,0,Dealer,5,1332.0,1275.0,0,NL,121.0,3,Benzine,123.0,128.07529411764705,1,2,0,1,2,1,Leather,Other,No,6
Mercedes-Benz,31500,Compact,Used,5,1,47500.0,Automatic,0,Dealer,5,1991.0,1450.0,0,ES,140.0,3,Benzine,141.0,205.632,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,17995,Compact,Used,5,0,198291.0,Manual,1,Dealer,5,1461.0,1285.0,0,NL,79.0,4,Diesel,89.0,147.58823529411765,1,1,0,0,1,1,Leather,Other,No,6
Mercedes-Benz,17950,Compact,Used,5,0,75594.0,Manual,1,Dealer,5,1595.0,1270.0,0,NL,90.0,6,Benzine,120.0,182.784,2,1,0,1,1,1,Leather,Other,No,6
Mercedes-Benz,26890,Compact,Used,5,1,29999.0,Automatic,0,Dealer,5,1461.0,1445.0,0,ES,85.0,3,Diesel,101.0,153.3842105263158,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,20500,Compact,Used,5,0,95698.0,Automatic,0,Dealer,5,1595.0,1445.0,0,NL,115.0,9,Benzine,123.0,174.87949604694325,1,1,1,0,1,1,Leather,Other,No,6
Mercedes-Benz,18999,Compact,Used,5,0,96010.0,Automatic,0,Dealer,5,1461.0,1325.0,0,NL,80.0,6,Diesel,98.0,153.3842105263158,1,1,0,0,2,1,Leather,Other,No,6
Mercedes-Benz,28490,Compact,Used,5,0,33349.0,Automatic,1,Dealer,5,1950.0,1345.0,1,BE,85.0,1,Diesel,121.0,118.37333333333333,2,2,1,2,0,1,Other,Other,No,6
Mercedes-Benz,14885,Compact,Used,5,0,152591.0,Manual,1,Dealer,5,1595.0,1270.0,0,NL,75.0,5,Benzine,124.0,182.56,1,0,0,0,2,1,Other,Other,No,6
Mercedes-Benz,39990,Compact,Used,5,0,4955.0,Automatic,0,Dealer,5,1332.0,1421.6586629506558,0,FR,122.0,1,Benzine,161.0,174.87949604694325,2,1,1,1,0,0,Other,Other,No,6
Mercedes-Benz,17950,Compact,Used,5,0,132111.0,Automatic,1,Dealer,5,1595.0,1295.0,0,NL,90.0,8,Benzine,133.0,181.6168421052632,1,1,0,1,1,0,Leather,Other,No,6
Mercedes-Benz,38950,Compact,Used,5,1,15406.0,Automatic,1,Dealer,5,1332.0,1275.0,0,NL,121.0,3,Benzine,123.0,128.07529411764705,1,2,1,1,1,1,Leather,Other,No,6
Mercedes-Benz,20480,Compact,Used,5,0,113284.0,Automatic,0,Dealer,5,1596.0,1270.0,0,AT,75.0,6,Benzine,126.0,265.44,2,1,2,1,0,1,Leather,Other,No,6
Mercedes-Benz,18400,Compact,Used,5,1,102998.0,Automatic,0,Dealer,5,1595.0,1295.0,0,NL,90.0,7,Benzine,126.0,181.6168421052632,2,2,0,1,1,1,Leather,Other,No,6
Mercedes-Benz,21945,Compact,Used,5,1,50340.0,Automatic,1,Dealer,5,1595.0,1295.0,0,NL,90.0,6,Benzine,121.0,181.6168421052632,2,2,0,1,1,1,Leather,Other,No,6
Mercedes-Benz,21950,Compact,Used,5,1,87385.0,Automatic,0,Dealer,5,1595.0,1295.0,0,NL,90.0,7,Benzine,126.0,181.6168421052632,1,1,0,1,1,1,Leather,Other,No,6
Mercedes-Benz,33950,Compact,Used,5,0,86828.0,Automatic,0,Dealer,5,1333.0,1275.0,0,NL,120.0,4,Benzine,123.0,178.08,1,2,0,0,2,1,Leather,Other,No,6
Mercedes-Benz,18390,Compact,Used,5,0,66574.0,Manual,1,Dealer,5,1500.0,1395.0,0,FR,66.0,5,Diesel,102.0,50.18000000000001,0,0,1,0,0,0,Other,1 owner,No,6
Mercedes-Benz,32490,Compact,Used,5,1,49612.0,Automatic,1,Dealer,5,1332.0,1275.0,0,NL,120.0,4,Benzine,123.0,128.07529411764705,1,1,0,0,0,0,Leather,Other,No,6
Mercedes-Benz,28290,Compact,Used,5,0,22888.0,Manual,1,Dealer,5,1500.0,1425.0,0,FR,85.0,3,Diesel,104.0,50.18000000000001,1,0,1,0,0,0,Leather,1 owner,No,6
Mercedes-Benz,30900,Compact,Used,5,1,13200.0,Automatic,0,Dealer,5,1332.0,1375.0,0,IT,120.0,2,Benzine,120.0,128.07529411764705,2,2,1,1,0,0,Leather,1 owner,No,6
Mercedes-Benz,21800,Compact,Used,5,1,94000.0,Automatic,0,Dealer,5,2143.0,1445.0,0,ES,100.0,4,Diesel,108.5,154.88249999999996,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,23490,Compact,Used,5,1,80630.0,Automatic,0,Dealer,5,2143.0,1385.0,0,NL,100.0,4,Diesel,99.0,154.88249999999996,1,1,0,0,0,0,Other,Other,No,6
Mercedes-Benz,17495,Compact,Used,5,0,78041.0,Manual,0,Dealer,5,1595.0,1270.0,0,NL,75.0,7,Benzine,126.0,182.56,1,1,0,0,2,0,Leather,Other,No,6
Mercedes-Benz,22500,Compact,Used,5,1,104500.0,Automatic,0,Dealer,5,2143.0,1485.0,0,ES,130.0,5,Diesel,120.0,164.87714285714287,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,26950,Compact,Used,5,0,89805.0,Automatic,0,Dealer,5,1332.0,1265.0,0,NL,100.0,3,Benzine,122.0,154.32,1,1,1,0,2,1,Leather,Other,No,6
Mercedes-Benz,16850,Compact,Used,5,1,113023.0,Automatic,1,Dealer,5,1595.0,1295.0,0,NL,90.0,7,Benzine,126.0,181.6168421052632,1,1,0,0,2,1,Leather,1 owner,No,6
Mercedes-Benz,21995,Compact,Used,5,1,109367.0,Automatic,1,Dealer,5,1595.0,1295.0,0,NL,90.0,5,Benzine,126.0,181.6168421052632,1,2,0,1,1,1,Leather,Other,No,6
Mercedes-Benz,22745,Compact,Used,5,0,100707.0,Automatic,1,Dealer,5,1595.0,1295.0,0,NL,75.0,4,Benzine,126.0,181.44000000000003,1,1,1,1,2,1,Leather,Other,No,6
Mercedes-Benz,31990,Compact,Used,5,1,78959.0,Automatic,0,Dealer,5,1333.0,1275.0,0,NL,120.0,4,Benzine,123.0,178.08,1,1,0,1,0,0,Other,Other,No,6
Mercedes-Benz,18950,Compact,Used,5,1,55538.0,Manual,1,Dealer,5,1595.0,1270.0,0,NL,75.0,5,Benzine,124.0,182.56,1,1,0,0,2,1,Other,Other,No,6
Mercedes-Benz,26245,Compact,Used,5,0,44319.0,Automatic,1,Dealer,5,1595.0,1295.0,0,NL,90.0,4,Benzine,126.0,181.6168421052632,1,2,0,1,2,1,Leather,Other,No,6
Mercedes-Benz,29990,Compact,Used,4,0,23982.0,Automatic,0,Dealer,5,2143.0,1421.6586629506558,0,FR,100.0,3,Diesel,118.0,200.90323057773838,1,1,1,0,0,0,Other,Other,No,6
Mercedes-Benz,21995,Compact,Used,5,0,92469.0,Automatic,0,Dealer,5,1595.0,1295.0,0,NL,90.0,5,Benzine,126.0,181.6168421052632,1,1,0,1,2,0,Leather,Other,No,6
Mercedes-Benz,27890,Compact,Used,5,2,38236.0,Automatic,1,Dealer,5,1461.0,1345.0,1,BE,85.0,3,Diesel,101.0,153.3842105263158,2,2,2,1,0,0,Leather,Other,No,6
Mercedes-Benz,13845,Compact,Used,5,0,123617.0,Manual,1,Dealer,5,1461.0,1285.0,0,NL,80.0,8,Diesel,92.0,147.58823529411765,1,1,1,0,2,0,Other,Other,No,6
Mercedes-Benz,26490,Compact,Used,4,0,107245.0,Automatic,0,Dealer,5,1461.0,1421.6586629506558,0,FR,87.0,2,Diesel,118.0,200.90323057773838,2,1,1,0,0,0,Other,Other,No,6
Mercedes-Benz,35950,Compact,Used,5,0,30535.0,Automatic,0,Dealer,5,1332.0,1275.0,0,NL,121.0,1,Benzine,123.0,128.07529411764705,1,2,0,0,0,0,Other,Other,No,6
Mercedes-Benz,26990,Compact,Used,5,0,52019.0,Automatic,0,Dealer,5,1461.0,1421.6586629506558,0,FR,87.0,4,Diesel,118.0,200.90323057773838,2,1,1,1,0,0,Other,Other,No,6
Mercedes-Benz,27490,Compact,Used,5,2,25780.0,Manual,1,Dealer,5,1332.0,1345.0,1,BE,100.0,2,Benzine,121.0,59.36,2,1,1,1,0,0,Leather,Other,No,6
Mercedes-Benz,29490,Compact,Used,5,2,22042.0,Automatic,1,Dealer,5,1950.0,1345.0,1,BE,85.0,1,Diesel,121.0,118.37333333333333,2,2,1,2,0,1,Other,Other,No,6
Mercedes-Benz,21999,Compact,Used,5,1,77642.0,Manual,0,Dealer,5,2143.0,1445.0,0,FR,101.0,5,Diesel,111.0,160.19000000000003,1,1,0,0,0,0,Other,Other,No,6
Mercedes-Benz,17990,Compact,Used,5,1,175500.0,Manual,0,Dealer,5,2143.0,1445.0,0,ES,100.0,8,Diesel,108.5,160.19000000000003,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,30999,Compact,Used,5,1,17000.0,Manual,0,Dealer,5,1461.0,1421.6586629506558,0,FR,87.0,2,Diesel,118.0,200.90323057773838,1,1,0,0,0,0,Other,Other,No,6
Mercedes-Benz,34900,Compact,Used,5,2,29348.0,Automatic,0,Dealer,5,1950.0,1421.6586629506558,0,ES,110.0,1,Diesel,112.0,172.41333333333336,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,17990,Compact,Used,5,0,88677.0,Automatic,0,Dealer,5,1461.0,1421.6586629506558,0,FR,87.0,7,Diesel,118.0,200.90323057773838,1,1,1,1,0,0,Other,Other,No,6
Mercedes-Benz,28690,Compact,Used,5,0,28993.0,Automatic,0,Dealer,5,1332.0,1421.6586629506558,0,FR,122.0,2,Benzine,161.0,174.87949604694325,2,1,1,0,0,0,Other,Other,No,6
Mercedes-Benz,30899,Compact,Used,5,0,29500.0,Automatic,1,Dealer,5,1332.0,1265.0,0,NL,100.0,3,Benzine,127.0,154.32,1,1,1,1,2,0,Other,Other,No,6
Mercedes-Benz,32750,Compact,Used,5,1,49444.0,Automatic,1,Dealer,5,1332.0,1265.0,0,NL,100.0,2,Benzine,138.0,154.32,2,2,0,1,2,1,Leather,Other,No,6
Mercedes-Benz,21490,Compact,Used,5,0,67120.0,Automatic,1,Dealer,5,1595.0,1295.0,1,NL,90.0,6,Benzine,119.0,181.6168421052632,1,1,0,0,1,1,Other,Other,No,6
Mercedes-Benz,24890,Compact,Used,5,0,36021.0,Manual,0,Dealer,5,1332.0,1421.6586629506558,0,FR,122.0,3,Benzine,161.0,174.87949604694325,2,1,1,0,0,0,Other,Other,No,6
Mercedes-Benz,35990,Compact,Used,5,0,39267.0,Automatic,0,Dealer,5,1332.0,1421.6586629506558,0,FR,122.0,2,Benzine,161.0,174.87949604694325,2,1,1,1,0,0,Other,Other,No,6
Mercedes-Benz,22990,Compact,Used,5,0,44266.0,Automatic,0,Dealer,5,1595.0,1421.6586629506558,0,FR,100.0,5,Benzine,161.0,174.87949604694325,1,1,1,1,0,0,Other,Other,No,6
Mercedes-Benz,23990,Compact,Used,5,0,59910.0,Automatic,0,Dealer,5,1461.0,1421.6586629506558,0,FR,87.0,3,Diesel,118.0,200.90323057773838,2,1,1,0,0,0,Other,Other,No,6
Mercedes-Benz,21990,Compact,Used,3,1,96000.0,Automatic,0,Dealer,4,1598.0,1421.6586629506558,0,FR,195.0,9,Diesel,157.0,200.90323057773838,1,1,1,0,0,0,Leather,Other,No,6
Mercedes-Benz,18995,Compact,Used,5,0,99533.0,Automatic,0,Dealer,5,1595.0,1295.0,0,NL,90.0,8,Benzine,133.0,181.6168421052632,1,2,0,1,2,0,Other,Other,No,6
Mercedes-Benz,5900,Compact,Used,5,0,192000.0,Manual,0,Dealer,5,1498.0,1225.0,1,IT,70.0,11,LPG/CNG,99.0,158.1,1,1,1,2,0,1,Leather,1 owner,No,6
Mercedes-Benz,25900,Compact,Used,4,1,40335.0,Automatic,1,Dealer,5,2143.0,1525.0,1,IT,100.0,4,Diesel,146.0,208.44000000000003,1,1,1,0,0,1,Leather,Other,No,6
Mercedes-Benz,45950,Compact,Used,5,0,92751.0,Automatic,1,Dealer,5,1991.0,1455.0,0,NL,225.0,3,Benzine,169.0,223.944,2,1,0,1,2,1,Leather,Other,No,6
Mercedes-Benz,30890,Compact,Used,5,0,51774.0,Automatic,1,Dealer,5,1950.0,1445.0,0,BE,110.0,3,Diesel,104.0,165.01500000000004,0,1,0,0,0,0,Leather,Other,No,6
Mercedes-Benz,24537,Compact,Used,5,2,123558.0,Manual,0,Dealer,5,1598.0,1421.6586629506558,0,ES,100.0,5,Diesel,120.0,200.90323057773838,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,16990,Compact,Used,5,1,167800.0,Automatic,1,Dealer,5,2143.0,1485.0,0,ES,125.0,9,Diesel,120.0,164.87714285714287,0,0,1,0,0,0,Other,Other,No,6
Mercedes-Benz,22900,Compact,Used,5,2,79000.0,Automatic,0,Dealer,5,2143.0,1545.0,0,ES,125.0,8,Diesel,138.8576369825409,189.14000000000001,0,0,1,0,0,0,Other,Other,No,6
Mercedes-Benz,36900,Compact,Used,5,1,22250.0,Automatic,1,Dealer,5,1991.0,1580.0,0,ES,165.0,3,Benzine,145.0,129.74769230769232,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,51890,Compact,Used,5,1,47000.0,Automatic,1,Dealer,5,1991.0,1455.0,0,ES,225.0,3,Benzine,169.0,223.944,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,22900,Compact,Used,5,2,19990.0,Automatic,0,Dealer,5,2143.0,1485.0,0,ES,130.0,6,Diesel,120.0,164.87714285714287,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,59700,Compact,Used,5,2,20900.0,Automatic,1,Dealer,5,1991.0,1455.0,0,ES,225.0,3,Benzine,169.0,223.944,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,53900,Compact,Used,5,1,4700.0,Automatic,0,Dealer,5,1991.0,1455.0,0,ES,225.0,3,Benzine,169.0,223.944,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,18499,Compact,Used,5,0,160000.0,Automatic,1,Dealer,5,2143.0,1485.0,0,ES,125.0,8,Diesel,120.0,164.87714285714287,0,0,1,0,0,0,Other,Other,No,6
Mercedes-Benz,6800,Compact,Used,5,1,191074.0,Manual,0,Dealer,5,1991.0,1345.0,0,ES,80.0,10,Diesel,101.0,200.72000000000003,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,27990,Compact,Used,5,1,24510.0,Automatic,0,Dealer,5,1991.0,1450.0,0,ES,140.0,3,Benzine,141.0,205.632,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,15590,Compact,Used,5,1,270000.0,Automatic,0,Dealer,5,1461.0,1425.0,0,ES,80.0,9,Diesel,101.0,153.3842105263158,0,0,1,0,0,0,Other,Other,No,6
Mercedes-Benz,39900,Compact,Used,5,1,27300.0,Automatic,1,Dealer,5,1991.0,1580.0,0,ES,165.0,3,Benzine,145.0,129.74769230769232,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,34900,Compact,Used,5,1,24600.0,Automatic,0,Dealer,5,1950.0,1520.0,0,ES,140.0,3,Diesel,120.0,167.26666666666665,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,53900,Compact,Used,5,1,4700.0,Automatic,0,Dealer,5,1991.0,1455.0,0,ES,225.0,3,Benzine,169.0,223.944,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,42999,Compact,Used,4,0,40000.0,Automatic,1,Dealer,5,1991.0,1455.0,0,ES,225.0,3,Benzine,169.0,223.944,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,16500,Compact,Used,5,0,188000.0,Automatic,1,Dealer,5,1500.0,1410.0,0,ES,125.0,10,Diesel,104.0,150.54,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,47900,Compact,Used,5,0,13000.0,Automatic,1,Dealer,5,1991.0,1455.0,0,ES,225.0,3,Benzine,169.0,223.944,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,26263,Compact,Used,5,1,114154.0,Automatic,0,Dealer,5,1950.0,1490.0,0,ES,110.0,2,Diesel,108.5,165.01500000000004,1,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,23868,Compact,Used,5,1,79163.0,Automatic,0,Dealer,5,1461.0,1445.0,0,ES,85.0,4,Diesel,101.0,153.3842105263158,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,15900,Compact,Used,5,1,201000.0,Manual,1,Dealer,5,1991.0,1365.0,0,ES,103.0,9,Diesel,108.5,208.44000000000003,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,43700,Compact,Used,5,1,68000.0,Automatic,0,Dealer,5,1991.0,1455.0,0,ES,225.0,3,Benzine,169.0,223.944,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,15900,Compact,Used,5,1,114000.0,Automatic,1,Dealer,5,1461.0,1425.0,0,ES,80.0,7,Diesel,101.0,153.3842105263158,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,17500,Compact,Used,5,2,75558.0,Manual,0,Dealer,5,1796.0,1445.0,0,ES,100.0,9,Diesel,108.5,165.98,0,0,1,0,0,0,Other,Other,No,6
Mercedes-Benz,15690,Compact,Used,5,1,80999.0,Manual,1,Dealer,5,1461.0,1395.0,0,ES,80.0,5,Diesel,101.0,147.58823529411765,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,4500,Compact,Used,5,1,242000.0,Manual,0,Dealer,5,1991.0,1345.0,0,ES,80.0,15,Diesel,101.0,200.72000000000003,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,43900,Compact,Used,5,1,51000.0,Automatic,0,Dealer,5,1991.0,1455.0,0,ES,225.0,3,Benzine,169.0,223.944,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,52990,Compact,Used,5,1,29855.0,Automatic,0,Dealer,5,1991.0,1455.0,0,ES,225.0,3,Benzine,169.0,223.944,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,27490,Compact,Used,5,1,72458.0,Automatic,1,Dealer,5,1332.0,1375.0,0,ES,120.0,3,Benzine,123.0,128.07529411764705,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,17490,Compact,Used,5,1,115352.0,Automatic,1,Dealer,5,2143.0,1485.0,0,ES,100.0,5,Diesel,108.5,154.88249999999996,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,19900,Compact,Used,5,1,81177.0,Automatic,0,Dealer,5,2143.0,1455.0,0,ES,100.0,5,Diesel,108.5,154.88249999999996,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,21500,Compact,Used,5,1,59618.0,Automatic,0,Dealer,5,2143.0,1485.0,0,ES,125.0,9,Diesel,120.0,164.87714285714287,0,0,1,0,0,0,Other,Other,No,6
Mercedes-Benz,19490,Compact,Used,5,1,99000.0,Automatic,0,Dealer,5,2143.0,1475.0,0,ES,100.0,7,Diesel,108.5,154.88249999999996,0,0,1,0,0,0,Other,Other,No,6
Mercedes-Benz,18390,Compact,Used,5,1,63871.0,Automatic,0,Dealer,5,1595.0,1395.0,0,ES,90.0,5,Benzine,126.0,181.6168421052632,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,20841,Compact,Used,5,1,79994.0,Automatic,0,Dealer,5,2143.0,1455.0,0,ES,100.0,5,Diesel,108.5,154.88249999999996,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,34900,Compact,Used,5,1,12300.0,Automatic,0,Dealer,5,1332.0,1375.0,0,ES,120.0,3,Benzine,123.0,128.07529411764705,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,23095,Compact,Used,5,2,74546.0,Manual,0,Dealer,5,1332.0,1355.0,0,ES,120.0,4,Benzine,123.0,102.48,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,23490,Compact,Used,5,1,29000.0,Automatic,1,Dealer,5,1461.0,1445.0,0,ES,85.0,3,Diesel,101.0,153.3842105263158,1,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,19290,Compact,Used,5,2,30620.0,Manual,0,Dealer,5,2143.0,1455.0,0,ES,100.0,5,Diesel,108.5,160.19000000000003,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,26390,Compact,Used,5,1,94467.0,Automatic,0,Dealer,5,1991.0,1345.0,0,ES,80.0,2,Diesel,101.0,200.72000000000003,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,27490,Compact,Used,5,1,47794.0,Automatic,1,Dealer,5,1332.0,1375.0,0,ES,120.0,3,Benzine,123.0,128.07529411764705,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,27500,Compact,Used,5,2,16500.0,Automatic,0,Dealer,5,1991.0,1505.0,0,ES,160.0,6,Benzine,145.0,129.74769230769232,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,30500,Compact,Used,5,2,29600.0,Automatic,1,Dealer,5,1950.0,1345.0,0,ES,85.0,1,Diesel,101.0,118.37333333333333,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,44500,Compact,Used,5,0,34000.0,Automatic,0,Dealer,5,1991.0,1455.0,0,ES,225.0,3,Benzine,169.0,223.944,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,43900,Compact,Used,5,2,19900.0,Automatic,1,Dealer,5,1950.0,1520.0,0,ES,140.0,2,Diesel,120.0,167.26666666666665,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,23868,Compact,Used,5,1,79163.0,Automatic,0,Dealer,5,1461.0,1445.0,0,ES,85.0,4,Diesel,101.0,153.3842105263158,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,16500,Compact,Used,5,1,160000.0,Manual,0,Dealer,5,1461.0,1345.0,0,ES,80.0,7,Diesel,101.0,147.58823529411765,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,25490,Compact,Used,5,2,28000.0,Automatic,0,Dealer,5,1461.0,1445.0,0,ES,85.0,4,Diesel,101.0,153.3842105263158,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,23990,Compact,Used,5,1,51078.0,Automatic,0,Dealer,5,1461.0,1345.0,0,ES,85.0,3,Diesel,101.0,153.3842105263158,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,22700,Compact,Used,5,1,123462.0,Automatic,0,Dealer,5,1461.0,1425.0,0,ES,80.0,3,Diesel,101.0,153.3842105263158,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,27990,Compact,Used,5,1,32583.0,Automatic,0,Dealer,5,1332.0,1375.0,0,ES,120.0,3,Benzine,123.0,128.07529411764705,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,16449,Compact,Used,5,1,118412.0,Automatic,0,Dealer,5,2143.0,1475.0,0,ES,100.0,7,Diesel,108.5,154.88249999999996,0,0,1,0,0,0,Other,Other,No,6
Mercedes-Benz,17450,Compact,Used,5,1,62207.0,Manual,0,Dealer,5,1332.0,1445.0,0,ES,115.0,10,Benzine,123.0,102.48,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,18390,Compact,Used,5,1,63871.0,Automatic,0,Dealer,5,1595.0,1395.0,0,ES,90.0,5,Benzine,126.0,181.6168421052632,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,25200,Compact,Used,5,1,52000.0,Automatic,0,Dealer,5,1950.0,1490.0,0,ES,110.0,3,Diesel,108.5,165.01500000000004,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,33250,Compact,Used,5,0,63304.0,Automatic,1,Dealer,5,1950.0,1490.0,0,ES,110.0,3,Diesel,108.5,165.01500000000004,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,20841,Compact,Used,5,1,79994.0,Automatic,0,Dealer,5,2143.0,1455.0,0,ES,100.0,5,Diesel,108.5,154.88249999999996,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,32500,Compact,Used,5,1,40000.0,Automatic,1,Dealer,5,1332.0,1375.0,0,ES,120.0,3,Benzine,123.0,128.07529411764705,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,15900,Compact,Used,5,0,245000.0,Automatic,0,Dealer,5,2143.0,1475.0,0,ES,100.0,7,Diesel,108.5,154.88249999999996,0,0,1,0,0,0,Other,Other,No,6
Mercedes-Benz,16729,Compact,Used,5,1,174948.0,Automatic,0,Dealer,5,2143.0,1445.0,0,ES,100.0,7,Diesel,108.5,154.88249999999996,0,0,1,0,0,0,Other,Other,No,6
Mercedes-Benz,17490,Compact,Used,5,1,82000.0,Automatic,0,Dealer,5,1461.0,1425.0,0,ES,80.0,8,Diesel,101.0,153.3842105263158,0,0,1,0,0,0,Other,Other,No,6
Mercedes-Benz,44900,Compact,Used,5,2,17264.0,Automatic,1,Dealer,5,1991.0,1580.0,0,ES,165.0,1,Benzine,145.0,129.74769230769232,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,23990,Compact,Used,5,1,51078.0,Automatic,0,Dealer,5,1461.0,1345.0,0,ES,85.0,3,Diesel,101.0,153.3842105263158,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,19490,Compact,Used,5,1,93361.0,Automatic,1,Dealer,5,2143.0,1485.0,0,ES,100.0,5,Diesel,108.5,154.88249999999996,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,45900,Compact,Used,5,1,42500.0,Automatic,0,Dealer,5,1991.0,1455.0,0,ES,225.0,3,Benzine,169.0,223.944,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,13900,Compact,Used,5,1,198000.0,Manual,1,Dealer,5,1461.0,1395.0,0,ES,80.0,8,Diesel,101.0,147.58823529411765,0,0,1,0,0,0,Other,Other,No,6
Mercedes-Benz,19890,Compact,Used,5,1,164305.0,Manual,0,Dealer,5,1461.0,1395.0,0,ES,80.0,5,Diesel,101.0,147.58823529411765,1,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,15890,Compact,Used,5,1,146000.0,Manual,0,Dealer,5,1796.0,1445.0,0,ES,100.0,8,Diesel,108.5,165.98,0,0,0,0,0,0,Other,Other,No,6
Mercedes-Benz,22000,Compact,Used,5,1,170500.0,Automatic,1,Dealer,5,2143.0,1485.0,0,ES,125.0,7,Diesel,120.0,164.87714285714287,0,0,1,0,0,0,Other,Other,No,6
